000047 	 1.228388E+01 	 -7.65468124E+03  2.88428393E+03  8.32192448E-01  8.28398741E+01  2.19758332E+02 -7.87463357E-02 	 2.20143445E+01 4.34008839E+03 4.34008839E+03 008408 	 5.44205136E+03 6.00000000E+03 1.95631753E+00 
000048 	 1.254524E+01 	 -7.63231052E+03  2.94294438E+03  7.92755793E-01  8.45427731E+01  2.19108347E+02 -1.07408160E-01 	 2.19882320E+01 4.32465525E+03 4.32465525E+03 008379 	 5.43669684E+03 6.00000000E+03 1.97408625E+00 
000049 	 1.280660E+01 	 -7.60948441E+03  3.00140761E+03  7.56789582E-01  8.62751245E+01  2.18437747E+02 -1.17453481E-01 	 2.19535571E+01 4.30444755E+03 4.30444755E+03 008348 	 5.43025191E+03 6.00000000E+03 1.99527354E+00 
000050 	 1.306796E+01 	 -7.58621567E+03  3.05968694E+03  7.69174495E-01  8.79034534E+01  2.17829446E+02  4.97677823E-02 	 2.19102926E+01 4.28048616E+03 4.28048616E+03 008322 	 5.40042609E+03 6.00000000E+03 1.98301604E+00 
000051 	 1.332932E+01 	 -7.56251036E+03  3.11781414E+03  7.58807271E-01  8.94874450E+01  2.17105805E+02 -1.28855132E-01 	 2.18784896E+01 4.25926824E+03 4.25926824E+03 008305 	 5.38906410E+03 6.00000000E+03 1.98783613E+00 
000052 	 1.359068E+01 	 -7.53836372E+03  3.17574242E+03  7.88007623E-01  9.12090754E+01  2.16216064E+02  5.87316807E-01 	 2.18472267E+01 4.23531345E+03 4.23531345E+03 008284 	 5.37780542E+03 6.00000000E+03 2.03374842E+00 
000053 	 1.385204E+01 	 -7.51375511E+03  3.23347980E+03  7.83389150E-01  9.28039962E+01  2.15673767E+02 -3.16301784E-02 	 2.17987025E+01 4.21170643E+03 4.21170643E+03 008259 	 5.37548458E+03 6.00000000E+03 1.97838150E+00 
000054 	 1.411340E+01 	 -7.48873819E+03  3.29103094E+03  7.73255894E-01  9.44378580E+01  2.14859429E+02 -1.49495762E-01 	 2.17439030E+01 4.17662469E+03 4.17662469E+03 008228 	 5.36418833E+03 6.00000000E+03 1.96339323E+00 
000055 	 1.437476E+01 	 -7.46329415E+03  3.34838579E+03  7.27170032E-01  9.60907479E+01  2.14248962E+02 -1.06208426E-01 	 2.16831338E+01 4.14566439E+03 4.14566439E+03 008202 	 5.35309967E+03 6.00000000E+03 1.94308296E+00 
000056 	 1.463611E+01 	 -7.43740597E+03  3.40552054E+03  6.89303905E-01  9.77766313E+01  2.13507999E+02 -7.07742409E-02 	 2.16570637E+01 4.13146163E+03 4.13146163E+03 008182 	 5.35029394E+03 6.00000000E+03 1.93787098E+00 
000057 	 1.489747E+01 	 -7.41105942E+03  3.46247141E+03  6.62216385E-01  9.94852210E+01  2.12692957E+02 -7.83492922E-02 	 2.16449243E+01 4.12374953E+03 4.12374953E+03 008171 	 5.34706502E+03 6.00000000E+03 1.92765050E+00 
000058 	 1.515883E+01 	 -7.38429167E+03  3.51919381E+03  6.39287896E-01  1.01129368E+02  2.12018626E+02 -2.23227863E-02 	 2.16222526E+01 4.11404543E+03 4.11404543E+03 008151 	 5.34281890E+03 6.00000000E+03 1.91247647E+00 
000059 	 1.542019E+01 	 -7.35707894E+03  3.57573986E+03  6.29548340E-01  1.02795594E+02  2.11120444E+02 -1.97109750E-01 	 2.15708085E+01 4.08176711E+03 4.08176711E+03 008124 	 5.32098003E+03 6.00000000E+03 1.89745937E+00 
000060 	 1.568155E+01 	 -7.32939161E+03  3.63207785E+03  6.23123012E-01  1.04316013E+02  2.10432058E+02 -3.22012324E-02 	 2.15413814E+01 4.06693993E+03 4.06693993E+03 008104 	 5.31674759E+03 6.00000000E+03 1.91458055E+00 
000061 	 1.594291E+01 	 -7.30125317E+03  3.68822598E+03  6.40591386E-01  1.05976983E+02  2.09747288E+02 -1.27110408E-02 	 2.15024678E+01 4.04949379E+03 4.04949379E+03 008089 	 5.30440388E+03 6.00000000E+03 1.93111739E+00 
000062 	 1.620427E+01 	 -7.27274033E+03  3.74416733E+03  6.31915233E-01  1.07442452E+02  2.08820156E+02  3.83428391E-02 	 2.14837660E+01 4.03341510E+03 4.03341510E+03 008077 	 5.28454825E+03 6.00000000E+03 1.96878542E+00 
000063 	 1.646563E+01 	 -7.24378269E+03  3.79983760E+03  6.41212303E-01  1.09144205E+02  2.07928695E+02  8.74206565E-03 	 2.14746119E+01 4.02807015E+03 4.02807015E+03 008063 	 5.28161060E+03 6.00000000E+03 2.00706521E+00 
000064 	 1.672699E+01 	 -7.21437201E+03  3.85532967E+03  6.14984816E-01  1.10817513E+02  2.07158282E+02 -1.21879959E-02 	 2.14379266E+01 4.01099529E+03 4.01099529E+03 008045 	 5.27083720E+03 6.00000000E+03 2.03676521E+00 
000065 	 1.698835E+01 	 -7.18454582E+03  3.91057032E+03  5.80027225E-01  1.12220022E+02  2.06220941E+02 -1.70199726E-01 	 2.13830364E+01 3.97490828E+03 3.97490828E+03 008030 	 5.23675538E+03 6.00000000E+03 2.03094225E+00 
000066 	 1.724971E+01 	 -7.15432749E+03  3.96560376E+03  5.03550561E-01  1.13808133E+02  2.05418976E+02 -1.31336072E-01 	 2.13770707E+01 3.97365079E+03 3.97365079E+03 008025 	 5.23665187E+03 6.00000000E+03 2.04022492E+00 
000067 	 1.751107E+01 	 -7.12368638E+03  4.02037960E+03  4.60438980E-01  1.15477740E+02  2.04551833E+02 -1.97706435E-01 	 2.13662564E+01 3.96959164E+03 3.96959164E+03 008013 	 5.23654768E+03 6.00000000E+03 2.04511945E+00 
000068 	 1.777243E+01 	 -7.09263509E+03  4.07492840E+03  3.82523170E-01  1.16989749E+02  2.03662985E+02 -1.64479497E-01 	 2.13534705E+01 3.96164538E+03 3.96164538E+03 008001 	 5.23628219E+03 6.00000000E+03 2.04614814E+00 
000069 	 1.803378E+01 	 -7.06115335E+03  4.12925302E+03  3.64172440E-01  1.18536613E+02  2.02815594E+02 -1.75143718E-01 	 2.13260593E+01 3.94782455E+03 3.94782455E+03 007979 	 5.23546589E+03 6.00000000E+03 2.04286366E+00 
000070 	 1.829514E+01 	 -7.02928952E+03  4.18330575E+03  3.57689716E-01  1.20031087E+02  2.01900052E+02 -1.87154565E-01 	 2.12992034E+01 3.93191101E+03 3.93191101E+03 007969 	 5.22528229E+03 6.00000000E+03 2.02293703E+00 
000071 	 1.855650E+01 	 -6.99700582E+03  4.23713530E+03  3.49169355E-01  1.21584712E+02  2.00857312E+02 -2.51444325E-02 	 2.12974353E+01 3.92772850E+03 3.92772850E+03 007962 	 5.22487550E+03 6.00000000E+03 2.01061086E+00 
